Date,Close
31/08/1970 16:00:00,81.52
01/09/1970 16:00:00,80.95
02/09/1970 16:00:00,80.96
03/09/1970 16:00:00,82.09
04/09/1970 16:00:00,82.83
08/09/1970 16:00:00,83.04
09/09/1970 16:00:00,82.79
10/09/1970 16:00:00,82.3
11/09/1970 16:00:00,82.52
14/09/1970 16:00:00,82.07
15/09/1970 16:00:00,81.36
16/09/1970 16:00:00,81.79
17/09/1970 16:00:00,82.29
18/09/1970 16:00:00,82.62
21/09/1970 16:00:00,81.91
22/09/1970 16:00:00,81.86
23/09/1970 16:00:00,81.91
24/09/1970 16:00:00,81.66
25/09/1970 16:00:00,82.83
28/09/1970 16:00:00,83.91
29/09/1970 16:00:00,83.86
30/09/1970 16:00:00,84.3
01/10/1970 16:00:00,84.32
02/10/1970 16:00:00,85.16
05/10/1970 16:00:00,86.47
06/10/1970 16:00:00,86.85
07/10/1970 16:00:00,86.89
08/10/1970 16:00:00,85.95
09/10/1970 16:00:00,85.08
12/10/1970 16:00:00,84.17
13/10/1970 16:00:00,84.06
14/10/1970 16:00:00,84.19
15/10/1970 16:00:00,84.65
16/10/1970 16:00:00,84.28
19/10/1970 16:00:00,83.15
20/10/1970 16:00:00,83.64
21/10/1970 16:00:00,83.66
22/10/1970 16:00:00,83.38
23/10/1970 16:00:00,83.77
26/10/1970 16:00:00,83.31
27/10/1970 16:00:00,83.12
28/10/1970 16:00:00,83.43
29/10/1970 16:00:00,83.36
30/10/1970 16:00:00,83.25
02/11/1970 16:00:00,83.51
03/11/1970 16:00:00,84.22
04/11/1970 16:00:00,84.39
05/11/1970 16:00:00,84.1
06/11/1970 16:00:00,84.22
09/11/1970 16:00:00,84.67
10/11/1970 16:00:00,84.79
11/11/1970 16:00:00,85.03
12/11/1970 16:00:00,84.15
13/11/1970 16:00:00,83.37
16/11/1970 16:00:00,83.24
17/11/1970 16:00:00,83.47
18/11/1970 16:00:00,82.79
19/11/1970 16:00:00,82.91
20/11/1970 16:00:00,83.72
23/11/1970 16:00:00,84.24
24/11/1970 16:00:00,84.78
25/11/1970 16:00:00,85.09
27/11/1970 16:00:00,85.93
30/11/1970 16:00:00,87.2
01/12/1970 16:00:00,87.47
02/12/1970 16:00:00,88.48
03/12/1970 16:00:00,88.9
04/12/1970 16:00:00,89.46
07/12/1970 16:00:00,89.94
08/12/1970 16:00:00,89.47
09/12/1970 16:00:00,89.54
10/12/1970 16:00:00,89.92
11/12/1970 16:00:00,90.26
14/12/1970 16:00:00,89.8
15/12/1970 16:00:00,89.66
16/12/1970 16:00:00,89.72
17/12/1970 16:00:00,90.04
18/12/1970 16:00:00,90.22
21/12/1970 16:00:00,89.94
22/12/1970 16:00:00,90.04
23/12/1970 16:00:00,90.1
24/12/1970 16:00:00,90.61
28/12/1970 16:00:00,91.09
29/12/1970 16:00:00,92.08
30/12/1970 16:00:00,92.27
31/12/1970 16:00:00,92.15
04/01/1971 16:00:00,91.15
05/01/1971 16:00:00,91.8
06/01/1971 16:00:00,92.35
07/01/1971 16:00:00,92.38
08/01/1971 16:00:00,92.19
11/01/1971 16:00:00,91.98
12/01/1971 16:00:00,92.72
13/01/1971 16:00:00,92.56
14/01/1971 16:00:00,92.8
15/01/1971 16:00:00,93.03
18/01/1971 16:00:00,93.41
19/01/1971 16:00:00,93.76
20/01/1971 16:00:00,93.78
21/01/1971 16:00:00,94.19
22/01/1971 16:00:00,94.88
25/01/1971 16:00:00,95.28
26/01/1971 16:00:00,95.59
27/01/1971 16:00:00,94.89
28/01/1971 16:00:00,95.21
29/01/1971 16:00:00,95.88
01/02/1971 16:00:00,96.42
02/02/1971 16:00:00,96.43
03/02/1971 16:00:00,96.63
04/02/1971 16:00:00,96.62
05/02/1971 16:00:00,96.93
08/02/1971 16:00:00,97.45
09/02/1971 16:00:00,97.51
10/02/1971 16:00:00,97.39
11/02/1971 16:00:00,97.91
12/02/1971 16:00:00,98.43
16/02/1971 16:00:00,98.66
17/02/1971 16:00:00,98.2
18/02/1971 16:00:00,97.56
19/02/1971 16:00:00,96.74
22/02/1971 16:00:00,95.72
23/02/1971 16:00:00,96.09
24/02/1971 16:00:00,96.73
25/02/1971 16:00:00,96.96
26/02/1971 16:00:00,96.75
01/03/1971 16:00:00,97
02/03/1971 16:00:00,96.98
03/03/1971 16:00:00,96.95
04/03/1971 16:00:00,97.92
05/03/1971 16:00:00,98.96
08/03/1971 16:00:00,99.38
09/03/1971 16:00:00,99.46
10/03/1971 16:00:00,99.3
11/03/1971 16:00:00,99.39
12/03/1971 16:00:00,99.57
15/03/1971 16:00:00,100.71
16/03/1971 16:00:00,101.21
17/03/1971 16:00:00,101.12
18/03/1971 16:00:00,101.19
19/03/1971 16:00:00,101.01
22/03/1971 16:00:00,100.62
23/03/1971 16:00:00,100.28
24/03/1971 16:00:00,99.62
25/03/1971 16:00:00,99.61
26/03/1971 16:00:00,99.95
29/03/1971 16:00:00,100.03
30/03/1971 16:00:00,100.26
31/03/1971 16:00:00,100.31
01/04/1971 16:00:00,100.39
02/04/1971 16:00:00,100.56
05/04/1971 16:00:00,100.79
06/04/1971 16:00:00,101.51
07/04/1971 16:00:00,101.98
08/04/1971 16:00:00,102.1
12/04/1971 16:00:00,102.88
13/04/1971 16:00:00,102.98
14/04/1971 16:00:00,103.37
15/04/1971 16:00:00,103.52
16/04/1971 16:00:00,103.49
19/04/1971 16:00:00,104.01
20/04/1971 16:00:00,103.61
21/04/1971 16:00:00,103.36
22/04/1971 16:00:00,103.56
23/04/1971 16:00:00,104.05
26/04/1971 16:00:00,103.94
27/04/1971 16:00:00,104.59
28/04/1971 16:00:00,104.77
29/04/1971 16:00:00,104.63
30/04/1971 16:00:00,103.95
03/05/1971 16:00:00,103.29
04/05/1971 16:00:00,103.79
05/05/1971 16:00:00,103.78
06/05/1971 16:00:00,103.23
07/05/1971 16:00:00,102.87
10/05/1971 16:00:00,102.36
11/05/1971 16:00:00,102.62
12/05/1971 16:00:00,102.9
13/05/1971 16:00:00,102.69
14/05/1971 16:00:00,102.21
17/05/1971 16:00:00,100.69
18/05/1971 16:00:00,100.83
19/05/1971 16:00:00,101.07
20/05/1971 16:00:00,101.31
21/05/1971 16:00:00,100.99
24/05/1971 16:00:00,100.13
25/05/1971 16:00:00,99.47
26/05/1971 16:00:00,99.59
27/05/1971 16:00:00,99.4
28/05/1971 16:00:00,99.63
01/06/1971 16:00:00,100.2
02/06/1971 16:00:00,100.96
03/06/1971 16:00:00,101.01
04/06/1971 16:00:00,101.3
07/06/1971 16:00:00,101.09
08/06/1971 16:00:00,100.32
09/06/1971 16:00:00,100.29
10/06/1971 16:00:00,100.64
11/06/1971 16:00:00,101.07
14/06/1971 16:00:00,100.22
15/06/1971 16:00:00,100.32
16/06/1971 16:00:00,100.52
17/06/1971 16:00:00,100.5
18/06/1971 16:00:00,98.97
21/06/1971 16:00:00,97.87
22/06/1971 16:00:00,97.59
23/06/1971 16:00:00,98.41
24/06/1971 16:00:00,98.13
25/06/1971 16:00:00,97.99
28/06/1971 16:00:00,97.74
29/06/1971 16:00:00,98.82
30/06/1971 16:00:00,98.7
01/07/1971 16:00:00,99.78
02/07/1971 16:00:00,99.78
06/07/1971 16:00:00,99.76
07/07/1971 16:00:00,100.04
08/07/1971 16:00:00,100.34
09/07/1971 16:00:00,100.69
12/07/1971 16:00:00,100.82
13/07/1971 16:00:00,99.5
14/07/1971 16:00:00,99.22
15/07/1971 16:00:00,99.28
16/07/1971 16:00:00,99.11
19/07/1971 16:00:00,98.93
20/07/1971 16:00:00,99.32
21/07/1971 16:00:00,99.28
22/07/1971 16:00:00,99.11
23/07/1971 16:00:00,98.94
26/07/1971 16:00:00,98.14
27/07/1971 16:00:00,97.78
28/07/1971 16:00:00,97.07
29/07/1971 16:00:00,96.02
30/07/1971 16:00:00,95.58
02/08/1971 16:00:00,95.96
03/08/1971 16:00:00,94.51
04/08/1971 16:00:00,93.89
05/08/1971 16:00:00,94.09
06/08/1971 16:00:00,94.25
09/08/1971 16:00:00,93.53
10/08/1971 16:00:00,93.54
11/08/1971 16:00:00,94.66
12/08/1971 16:00:00,96
13/08/1971 16:00:00,95.69
16/08/1971 16:00:00,98.76
17/08/1971 16:00:00,99.99
18/08/1971 16:00:00,98.6
19/08/1971 16:00:00,98.16
20/08/1971 16:00:00,98.33
23/08/1971 16:00:00,99.25
24/08/1971 16:00:00,100.4
25/08/1971 16:00:00,100.41
26/08/1971 16:00:00,100.24
27/08/1971 16:00:00,100.48
30/08/1971 16:00:00,99.52
31/08/1971 16:00:00,99.03
01/09/1971 16:00:00,99.07
02/09/1971 16:00:00,99.29
03/09/1971 16:00:00,100.69
07/09/1971 16:00:00,101.15
08/09/1971 16:00:00,101.34
09/09/1971 16:00:00,100.8
10/09/1971 16:00:00,100.42
13/09/1971 16:00:00,100.07
14/09/1971 16:00:00,99.34
15/09/1971 16:00:00,99.77
16/09/1971 16:00:00,99.66
17/09/1971 16:00:00,99.96
20/09/1971 16:00:00,99.68
21/09/1971 16:00:00,99.34
22/09/1971 16:00:00,98.47
23/09/1971 16:00:00,98.38
24/09/1971 16:00:00,98.15
27/09/1971 16:00:00,97.62
28/09/1971 16:00:00,97.88
29/09/1971 16:00:00,97.9
30/09/1971 16:00:00,98.34
01/10/1971 16:00:00,98.93
04/10/1971 16:00:00,99.21
05/10/1971 16:00:00,99.11
06/10/1971 16:00:00,99.82
07/10/1971 16:00:00,100.02
08/10/1971 16:00:00,99.36
11/10/1971 16:00:00,99.21
12/10/1971 16:00:00,99.57
13/10/1971 16:00:00,99.03
14/10/1971 16:00:00,98.13
15/10/1971 16:00:00,97.79
18/10/1971 16:00:00,97.35
19/10/1971 16:00:00,97
20/10/1971 16:00:00,95.65
21/10/1971 16:00:00,95.6
22/10/1971 16:00:00,95.57
25/10/1971 16:00:00,95.1
26/10/1971 16:00:00,94.74
27/10/1971 16:00:00,93.79
28/10/1971 16:00:00,93.96
29/10/1971 16:00:00,94.23
01/11/1971 16:00:00,92.8
02/11/1971 16:00:00,93.18
03/11/1971 16:00:00,94.91
04/11/1971 16:00:00,94.79
05/11/1971 16:00:00,94.46
08/11/1971 16:00:00,94.39
09/11/1971 16:00:00,94.46
10/11/1971 16:00:00,93.41
11/11/1971 16:00:00,92.12
12/11/1971 16:00:00,92.12
15/11/1971 16:00:00,91.81
16/11/1971 16:00:00,92.71
17/11/1971 16:00:00,92.85
18/11/1971 16:00:00,92.13
19/11/1971 16:00:00,91.61
22/11/1971 16:00:00,90.79
23/11/1971 16:00:00,90.16
24/11/1971 16:00:00,90.33
26/11/1971 16:00:00,91.94
29/11/1971 16:00:00,93.41
30/11/1971 16:00:00,93.99
01/12/1971 16:00:00,95.44
02/12/1971 16:00:00,95.84
03/12/1971 16:00:00,97.06
06/12/1971 16:00:00,96.51
07/12/1971 16:00:00,96.87
08/12/1971 16:00:00,96.92
09/12/1971 16:00:00,96.96
10/12/1971 16:00:00,97.69
13/12/1971 16:00:00,97.97
14/12/1971 16:00:00,97.67
15/12/1971 16:00:00,98.54
16/12/1971 16:00:00,99.74
17/12/1971 16:00:00,100.26
20/12/1971 16:00:00,101.55
21/12/1971 16:00:00,101.8
22/12/1971 16:00:00,101.18
23/12/1971 16:00:00,100.74
27/12/1971 16:00:00,100.95
28/12/1971 16:00:00,101.95
29/12/1971 16:00:00,102.21
30/12/1971 16:00:00,101.78
31/12/1971 16:00:00,102.09
03/01/1972 16:00:00,101.67
04/01/1972 16:00:00,102.09
05/01/1972 16:00:00,103.06
06/01/1972 16:00:00,103.51
07/01/1972 16:00:00,103.47
10/01/1972 16:00:00,103.32
11/01/1972 16:00:00,103.65
12/01/1972 16:00:00,103.59
13/01/1972 16:00:00,102.99
14/01/1972 16:00:00,103.39
17/01/1972 16:00:00,103.7
18/01/1972 16:00:00,104.05
19/01/1972 16:00:00,103.88
20/01/1972 16:00:00,103.88
21/01/1972 16:00:00,103.65
24/01/1972 16:00:00,102.57
25/01/1972 16:00:00,102.7
26/01/1972 16:00:00,102.5
27/01/1972 16:00:00,103.5
28/01/1972 16:00:00,104.16
31/01/1972 16:00:00,103.94
01/02/1972 16:00:00,104.01
02/02/1972 16:00:00,104.68
03/02/1972 16:00:00,104.64
04/02/1972 16:00:00,104.86
07/02/1972 16:00:00,104.54
08/02/1972 16:00:00,104.74
09/02/1972 16:00:00,105.55
10/02/1972 16:00:00,105.59
11/02/1972 16:00:00,105.08
14/02/1972 16:00:00,104.59
15/02/1972 16:00:00,105.03
16/02/1972 16:00:00,105.62
17/02/1972 16:00:00,105.59
18/02/1972 16:00:00,105.28
22/02/1972 16:00:00,105.29
23/02/1972 16:00:00,105.38
24/02/1972 16:00:00,105.45
25/02/1972 16:00:00,106.18
28/02/1972 16:00:00,106.19
29/02/1972 16:00:00,106.57
01/03/1972 16:00:00,107.35
02/03/1972 16:00:00,107.32
03/03/1972 16:00:00,107.94
06/03/1972 16:00:00,108.77
07/03/1972 16:00:00,108.87
08/03/1972 16:00:00,108.96
09/03/1972 16:00:00,108.94
10/03/1972 16:00:00,108.38
13/03/1972 16:00:00,107.33
14/03/1972 16:00:00,107.61
15/03/1972 16:00:00,107.75
16/03/1972 16:00:00,107.5
17/03/1972 16:00:00,107.92
20/03/1972 16:00:00,107.59
21/03/1972 16:00:00,106.69
22/03/1972 16:00:00,106.84
23/03/1972 16:00:00,107.75
24/03/1972 16:00:00,107.52
27/03/1972 16:00:00,107.3
28/03/1972 16:00:00,107.17
29/03/1972 16:00:00,106.49
30/03/1972 16:00:00,107.2
03/04/1972 16:00:00,107.48
04/04/1972 16:00:00,108.12
05/04/1972 16:00:00,109
06/04/1972 16:00:00,109.53
07/04/1972 16:00:00,109.62
10/04/1972 16:00:00,109.45
11/04/1972 16:00:00,109.76
12/04/1972 16:00:00,110.18
13/04/1972 16:00:00,109.91
14/04/1972 16:00:00,109.84
17/04/1972 16:00:00,109.51
18/04/1972 16:00:00,109.77
19/04/1972 16:00:00,109.2
20/04/1972 16:00:00,109.04
21/04/1972 16:00:00,108.89
24/04/1972 16:00:00,108.19
25/04/1972 16:00:00,107.12
26/04/1972 16:00:00,106.89
27/04/1972 16:00:00,107.05
28/04/1972 16:00:00,107.67
01/05/1972 16:00:00,106.69
02/05/1972 16:00:00,106.08
03/05/1972 16:00:00,105.99
04/05/1972 16:00:00,106.25
05/05/1972 16:00:00,106.63
08/05/1972 16:00:00,106.14
09/05/1972 16:00:00,104.74
10/05/1972 16:00:00,105.42
11/05/1972 16:00:00,105.77
12/05/1972 16:00:00,106.38
15/05/1972 16:00:00,106.86
16/05/1972 16:00:00,106.66
17/05/1972 16:00:00,106.89
18/05/1972 16:00:00,107.94
19/05/1972 16:00:00,108.98
22/05/1972 16:00:00,109.69
23/05/1972 16:00:00,109.78
24/05/1972 16:00:00,110.31
25/05/1972 16:00:00,110.46
26/05/1972 16:00:00,110.66
30/05/1972 16:00:00,110.35
31/05/1972 16:00:00,109.53
01/06/1972 16:00:00,109.69
02/06/1972 16:00:00,109.73
05/06/1972 16:00:00,108.82
06/06/1972 16:00:00,108.21
07/06/1972 16:00:00,107.65
08/06/1972 16:00:00,107.28
09/06/1972 16:00:00,106.86
12/06/1972 16:00:00,107.01
13/06/1972 16:00:00,107.55
14/06/1972 16:00:00,108.39
15/06/1972 16:00:00,108.44
16/06/1972 16:00:00,108.36
19/06/1972 16:00:00,108.11
20/06/1972 16:00:00,108.56
21/06/1972 16:00:00,108.79
22/06/1972 16:00:00,108.68
23/06/1972 16:00:00,108.27
26/06/1972 16:00:00,107.48
27/06/1972 16:00:00,107.37
28/06/1972 16:00:00,107.02
29/06/1972 16:00:00,106.82
30/06/1972 16:00:00,107.14
03/07/1972 16:00:00,107.49
05/07/1972 16:00:00,108.1
06/07/1972 16:00:00,109.04
07/07/1972 16:00:00,108.69
10/07/1972 16:00:00,108.11
11/07/1972 16:00:00,107.32
12/07/1972 16:00:00,106.89
13/07/1972 16:00:00,106.28
14/07/1972 16:00:00,106.8
17/07/1972 16:00:00,105.88
18/07/1972 16:00:00,105.83
19/07/1972 16:00:00,106.14
20/07/1972 16:00:00,105.81
21/07/1972 16:00:00,106.66
24/07/1972 16:00:00,107.92
25/07/1972 16:00:00,107.6
26/07/1972 16:00:00,107.53
27/07/1972 16:00:00,107.28
28/07/1972 16:00:00,107.38
31/07/1972 16:00:00,107.39
01/08/1972 16:00:00,108.4
02/08/1972 16:00:00,109.29
03/08/1972 16:00:00,110.14
04/08/1972 16:00:00,110.43
07/08/1972 16:00:00,110.61
08/08/1972 16:00:00,110.69
09/08/1972 16:00:00,110.86
10/08/1972 16:00:00,111.05
11/08/1972 16:00:00,111.95
14/08/1972 16:00:00,112.55
15/08/1972 16:00:00,112.06
16/08/1972 16:00:00,111.66
17/08/1972 16:00:00,111.34
18/08/1972 16:00:00,111.76
21/08/1972 16:00:00,111.72
22/08/1972 16:00:00,112.41
23/08/1972 16:00:00,112.26
24/08/1972 16:00:00,111.02
25/08/1972 16:00:00,110.67
28/08/1972 16:00:00,110.23
29/08/1972 16:00:00,110.41
30/08/1972 16:00:00,110.57
31/08/1972 16:00:00,111.09
01/09/1972 16:00:00,111.51
05/09/1972 16:00:00,111.23
06/09/1972 16:00:00,110.55
07/09/1972 16:00:00,110.29
08/09/1972 16:00:00,110.15
11/09/1972 16:00:00,109.51
12/09/1972 16:00:00,108.47
13/09/1972 16:00:00,108.9
14/09/1972 16:00:00,108.93
15/09/1972 16:00:00,108.81
18/09/1972 16:00:00,108.61
19/09/1972 16:00:00,108.55
20/09/1972 16:00:00,108.6
21/09/1972 16:00:00,108.43
22/09/1972 16:00:00,108.52
25/09/1972 16:00:00,108.05
26/09/1972 16:00:00,108.12
27/09/1972 16:00:00,109.66
28/09/1972 16:00:00,110.35
29/09/1972 16:00:00,110.55
02/10/1972 16:00:00,110.16
03/10/1972 16:00:00,110.3
04/10/1972 16:00:00,110.09
05/10/1972 16:00:00,108.89
06/10/1972 16:00:00,109.62
09/10/1972 16:00:00,109.9
10/10/1972 16:00:00,109.99
11/10/1972 16:00:00,109.5
12/10/1972 16:00:00,108.6
13/10/1972 16:00:00,107.92
16/10/1972 16:00:00,106.77
17/10/1972 16:00:00,107.5
18/10/1972 16:00:00,108.19
19/10/1972 16:00:00,108.05
20/10/1972 16:00:00,109.24
23/10/1972 16:00:00,110.35
24/10/1972 16:00:00,110.81
25/10/1972 16:00:00,110.72
26/10/1972 16:00:00,110.99
27/10/1972 16:00:00,110.62
30/10/1972 16:00:00,110.59
31/10/1972 16:00:00,111.58
01/11/1972 16:00:00,112.67
02/11/1972 16:00:00,113.23
03/11/1972 16:00:00,114.22
06/11/1972 16:00:00,113.98
08/11/1972 16:00:00,113.35
09/11/1972 16:00:00,113.5
10/11/1972 16:00:00,113.73
13/11/1972 16:00:00,113.9
14/11/1972 16:00:00,114.95
15/11/1972 16:00:00,114.5
16/11/1972 16:00:00,115.13
17/11/1972 16:00:00,115.49
20/11/1972 16:00:00,115.53
21/11/1972 16:00:00,116.21
22/11/1972 16:00:00,116.9
24/11/1972 16:00:00,117.27
27/11/1972 16:00:00,116.72
28/11/1972 16:00:00,116.47
29/11/1972 16:00:00,116.52
30/11/1972 16:00:00,116.67
01/12/1972 16:00:00,117.38
04/12/1972 16:00:00,117.77
05/12/1972 16:00:00,117.58
06/12/1972 16:00:00,118.01
07/12/1972 16:00:00,118.6
08/12/1972 16:00:00,118.86
11/12/1972 16:00:00,119.12
12/12/1972 16:00:00,118.66
13/12/1972 16:00:00,118.56
14/12/1972 16:00:00,118.24
15/12/1972 16:00:00,118.26
18/12/1972 16:00:00,116.9
19/12/1972 16:00:00,116.34
20/12/1972 16:00:00,115.95
21/12/1972 16:00:00,115.11
22/12/1972 16:00:00,115.83
26/12/1972 16:00:00,116.3
27/12/1972 16:00:00,116.93
29/12/1972 16:00:00,118.05
02/01/1973 16:00:00,119.1
03/01/1973 16:00:00,119.57
04/01/1973 16:00:00,119.4
05/01/1973 16:00:00,119.87
08/01/1973 16:00:00,119.85
09/01/1973 16:00:00,119.73
10/01/1973 16:00:00,119.43
11/01/1973 16:00:00,120.24
12/01/1973 16:00:00,119.3
15/01/1973 16:00:00,118.44
16/01/1973 16:00:00,118.14
17/01/1973 16:00:00,118.68
18/01/1973 16:00:00,118.85
19/01/1973 16:00:00,118.78
22/01/1973 16:00:00,118.21
23/01/1973 16:00:00,118.22
24/01/1973 16:00:00,116.73
26/01/1973 16:00:00,116.45
29/01/1973 16:00:00,116.01
30/01/1973 16:00:00,115.83
31/01/1973 16:00:00,116.03
01/02/1973 16:00:00,114.76
02/02/1973 16:00:00,114.35
05/02/1973 16:00:00,114.23
06/02/1973 16:00:00,114.45
07/02/1973 16:00:00,113.66
08/02/1973 16:00:00,113.16
09/02/1973 16:00:00,114.68
12/02/1973 16:00:00,116.06
13/02/1973 16:00:00,116.78
14/02/1973 16:00:00,115.1
15/02/1973 16:00:00,114.45
16/02/1973 16:00:00,114.98
20/02/1973 16:00:00,115.4
21/02/1973 16:00:00,114.69
22/02/1973 16:00:00,114.44
23/02/1973 16:00:00,113.16
26/02/1973 16:00:00,112.19
27/02/1973 16:00:00,110.9
28/02/1973 16:00:00,111.68
01/03/1973 16:00:00,111.05
02/03/1973 16:00:00,112.28
05/03/1973 16:00:00,112.68
06/03/1973 16:00:00,114.1
07/03/1973 16:00:00,114.45
08/03/1973 16:00:00,114.23
09/03/1973 16:00:00,113.79
12/03/1973 16:00:00,113.86
13/03/1973 16:00:00,114.48
14/03/1973 16:00:00,114.98
15/03/1973 16:00:00,114.12
16/03/1973 16:00:00,113.54
19/03/1973 16:00:00,112.17
20/03/1973 16:00:00,111.95
21/03/1973 16:00:00,110.49
22/03/1973 16:00:00,108.84
23/03/1973 16:00:00,108.88
26/03/1973 16:00:00,109.84
27/03/1973 16:00:00,111.56
28/03/1973 16:00:00,111.62
29/03/1973 16:00:00,112.71
30/03/1973 16:00:00,111.52
02/04/1973 16:00:00,110.18
03/04/1973 16:00:00,109.24
04/04/1973 16:00:00,108.77
