Date,Close
07/10/2008 16:00:00,4618.7
08/10/2008 16:00:00,4388.1
09/10/2008 16:00:00,4320.9
10/10/2008 16:00:00,3960.7
13/10/2008 16:00:00,4180.7
14/10/2008 16:00:00,4335.2
15/10/2008 16:00:00,4300
16/10/2008 16:00:00,4013.4
17/10/2008 16:00:00,3970.8
20/10/2008 16:00:00,4142.3
21/10/2008 16:00:00,4302.5
22/10/2008 16:00:00,4156.1
23/10/2008 16:00:00,3974.4
24/10/2008 16:00:00,3869.4
27/10/2008 16:00:00,3809.2
28/10/2008 16:00:00,3794.6
29/10/2008 16:00:00,3845.6
30/10/2008 16:00:00,4001.1
31/10/2008 16:00:00,4018
03/11/2008 16:00:00,4221.5
04/11/2008 16:00:00,4215.1
05/11/2008 16:00:00,4336.6
06/11/2008 16:00:00,4149.7
07/11/2008 16:00:00,4051.3
10/11/2008 16:00:00,4107.8
11/11/2008 16:00:00,3960.9
12/11/2008 16:00:00,3927.3
13/11/2008 16:00:00,3697.3
14/11/2008 16:00:00,3748.1
17/11/2008 16:00:00,3653
18/11/2008 16:00:00,3523.2
19/11/2008 16:00:00,3499.6
20/11/2008 16:00:00,3352.9
21/11/2008 16:00:00,3416.5
24/11/2008 16:00:00,3425.1
25/11/2008 16:00:00,3623.4
26/11/2008 16:00:00,3540
27/11/2008 16:00:00,3588
28/11/2008 16:00:00,3742.5
01/12/2008 16:00:00,3681.2
02/12/2008 16:00:00,3528.2
03/12/2008 16:00:00,3533.8
04/12/2008 16:00:00,3532.4
05/12/2008 16:00:00,3489.9
08/12/2008 16:00:00,3631.6
09/12/2008 16:00:00,3604.3
10/12/2008 16:00:00,3640.7
11/12/2008 16:00:00,3598
12/12/2008 16:00:00,3510.4
15/12/2008 16:00:00,3591.4
16/12/2008 16:00:00,3556.2
17/12/2008 16:00:00,3570.6
18/12/2008 16:00:00,3581.2
19/12/2008 16:00:00,3615.7
22/12/2008 16:00:00,3557.4
23/12/2008 16:00:00,3582.2
29/12/2008 16:00:00,3621.1
30/12/2008 16:00:00,3722.3
05/01/2009 16:00:00,3687
06/01/2009 16:00:00,3742.7
07/01/2009 16:00:00,3779.7
08/01/2009 16:00:00,3694.3
09/01/2009 16:00:00,3735.7
12/01/2009 16:00:00,3683.3
13/01/2009 16:00:00,3654.6
14/01/2009 16:00:00,3687
15/01/2009 16:00:00,3529.5
16/01/2009 16:00:00,3550.9
19/01/2009 16:00:00,3589.3
20/01/2009 16:00:00,3476.6
21/01/2009 16:00:00,3442.8
22/01/2009 16:00:00,3486.8
23/01/2009 16:00:00,3342.7
27/01/2009 16:00:00,3444
28/01/2009 16:00:00,3495.5
29/01/2009 16:00:00,3526.2
30/01/2009 16:00:00,3540.7
02/02/2009 16:00:00,3497.4
03/02/2009 16:00:00,3508.7
04/02/2009 16:00:00,3437.9
05/02/2009 16:00:00,3428.6
06/02/2009 16:00:00,3469.9
09/02/2009 16:00:00,3508.6
10/02/2009 16:00:00,3488.7
11/02/2009 16:00:00,3474.4
12/02/2009 16:00:00,3514.3
13/02/2009 16:00:00,3559.1
16/02/2009 16:00:00,3516.9
17/02/2009 16:00:00,3464.3
18/02/2009 16:00:00,3413.2
19/02/2009 16:00:00,3448.9
20/02/2009 16:00:00,3402.4
23/02/2009 16:00:00,3351.2
24/02/2009 16:00:00,3331.6
25/02/2009 16:00:00,3327.5
26/02/2009 16:00:00,3345.5
27/02/2009 16:00:00,3344.5
02/03/2009 16:00:00,3250.1
03/03/2009 16:00:00,3219.2
04/03/2009 16:00:00,3166.4
05/03/2009 16:00:00,3188.5
06/03/2009 16:00:00,3145.5
09/03/2009 16:00:00,3154.5
10/03/2009 16:00:00,3184.5
11/03/2009 16:00:00,3244.4
12/03/2009 16:00:00,3235.5
13/03/2009 16:00:00,3345.2
16/03/2009 16:00:00,3348.4
17/03/2009 16:00:00,3451.9
18/03/2009 16:00:00,3446.3
19/03/2009 16:00:00,3480.2
20/03/2009 16:00:00,3465.8
23/03/2009 16:00:00,3550.3
24/03/2009 16:00:00,3580
25/03/2009 16:00:00,3609.3
26/03/2009 16:00:00,3646.6
27/03/2009 16:00:00,3672.3
30/03/2009 16:00:00,3604.4
31/03/2009 16:00:00,3582.1
01/04/2009 16:00:00,3579.7
02/04/2009 16:00:00,3680.2
03/04/2009 16:00:00,3735.6
06/04/2009 16:00:00,3756.6
07/04/2009 16:00:00,3706.3
08/04/2009 16:00:00,3619.5
09/04/2009 16:00:00,3671.6
14/04/2009 16:00:00,3752.9
15/04/2009 16:00:00,3747.5
16/04/2009 16:00:00,3775.7
17/04/2009 16:00:00,3776.7
20/04/2009 16:00:00,3769
21/04/2009 16:00:00,3677.4
22/04/2009 16:00:00,3668.2
23/04/2009 16:00:00,3743
24/04/2009 16:00:00,3712.3
27/04/2009 16:00:00,3731.6
28/04/2009 16:00:00,3708.4
29/04/2009 16:00:00,3695.3
30/04/2009 16:00:00,3780.5
01/05/2009 16:00:00,3769.6
04/05/2009 16:00:00,3883
05/05/2009 16:00:00,3890.4
06/05/2009 16:00:00,3867.1
07/05/2009 16:00:00,3938.7
08/05/2009 16:00:00,3941.7
11/05/2009 16:00:00,3926
12/05/2009 16:00:00,3877.2
13/05/2009 16:00:00,3856.1
14/05/2009 16:00:00,3723.4
15/05/2009 16:00:00,3773.2
18/05/2009 16:00:00,3735.6
19/05/2009 16:00:00,3817.3
20/05/2009 16:00:00,3824.6
21/05/2009 16:00:00,3813.9
22/05/2009 16:00:00,3761.6
25/05/2009 16:00:00,3737.9
26/05/2009 16:00:00,3788.4
27/05/2009 16:00:00,3801.1
28/05/2009 16:00:00,3755.7
29/05/2009 16:00:00,3818.1
01/06/2009 16:00:00,3894.4
02/06/2009 16:00:00,3955.3
03/06/2009 16:00:00,4017.2
04/06/2009 16:00:00,3934.6
05/06/2009 16:00:00,3971.2
09/06/2009 16:00:00,3934.9
10/06/2009 16:00:00,4024.4
11/06/2009 16:00:00,4047.2
12/06/2009 16:00:00,4062.2
15/06/2009 16:00:00,4031.7
16/06/2009 16:00:00,3962.5
17/06/2009 16:00:00,3904.1
18/06/2009 16:00:00,3892.1
19/06/2009 16:00:00,3899.6
22/06/2009 16:00:00,3918.2
23/06/2009 16:00:00,3796.9
24/06/2009 16:00:00,3807
25/06/2009 16:00:00,3856
26/06/2009 16:00:00,3903.8
29/06/2009 16:00:00,3886.9
30/06/2009 16:00:00,3954.9
01/07/2009 16:00:00,3874
02/07/2009 16:00:00,3877.3
03/07/2009 16:00:00,3828.2
06/07/2009 16:00:00,3783.7
07/07/2009 16:00:00,3766.9
08/07/2009 16:00:00,3767.9
09/07/2009 16:00:00,3763.3
10/07/2009 16:00:00,3794.1
13/07/2009 16:00:00,3737.5
14/07/2009 16:00:00,3867.1
15/07/2009 16:00:00,3924.5
16/07/2009 16:00:00,3995.6
17/07/2009 16:00:00,4000.8
20/07/2009 16:00:00,4050.3
21/07/2009 16:00:00,4050.7
22/07/2009 16:00:00,4068.5
23/07/2009 16:00:00,4064.1
24/07/2009 16:00:00,4089.8
27/07/2009 16:00:00,4139.6
28/07/2009 16:00:00,4169.5
29/07/2009 16:00:00,4142.8
30/07/2009 16:00:00,4190.4
31/07/2009 16:00:00,4244
03/08/2009 16:00:00,4263.4
04/08/2009 16:00:00,4309.3
05/08/2009 16:00:00,4264.5
06/08/2009 16:00:00,4326.3
07/08/2009 16:00:00,4299.4
10/08/2009 16:00:00,4304.1
11/08/2009 16:00:00,4332
12/08/2009 16:00:00,4343.1
13/08/2009 16:00:00,4435.9
14/08/2009 16:00:00,4461
17/08/2009 16:00:00,4388.4
18/08/2009 16:00:00,4381.6
19/08/2009 16:00:00,4373.8
20/08/2009 16:00:00,4377.5
21/08/2009 16:00:00,4290.6
24/08/2009 16:00:00,4426.1
25/08/2009 16:00:00,4405.8
26/08/2009 16:00:00,4454.5
27/08/2009 16:00:00,4450.8
28/08/2009 16:00:00,4489.6
31/08/2009 16:00:00,4479.1
01/09/2009 16:00:00,4514.6
02/09/2009 16:00:00,4438.2
03/09/2009 16:00:00,4429.6
04/09/2009 16:00:00,4435.5
07/09/2009 16:00:00,4454.4
08/09/2009 16:00:00,4523.8
09/09/2009 16:00:00,4522.2
10/09/2009 16:00:00,4570.8
11/09/2009 16:00:00,4596.1
14/09/2009 16:00:00,4531.1
15/09/2009 16:00:00,4540.3
16/09/2009 16:00:00,4650.4
17/09/2009 16:00:00,4714.9
18/09/2009 16:00:00,4693.2
21/09/2009 16:00:00,4677.4
22/09/2009 16:00:00,4663.7
23/09/2009 16:00:00,4734.1
24/09/2009 16:00:00,4701.2
25/09/2009 16:00:00,4713.3
28/09/2009 16:00:00,4677.4
29/09/2009 16:00:00,4753.1
30/09/2009 16:00:00,4743.6
01/10/2009 16:00:00,4701.1
02/10/2009 16:00:00,4601.7
05/10/2009 16:00:00,4573.3
06/10/2009 16:00:00,4591.6
07/10/2009 16:00:00,4695.7
08/10/2009 16:00:00,4768.6
09/10/2009 16:00:00,4752.9
12/10/2009 16:00:00,4739.8
13/10/2009 16:00:00,4785.7
14/10/2009 16:00:00,4831.1
15/10/2009 16:00:00,4859.9
16/10/2009 16:00:00,4836.4
19/10/2009 16:00:00,4792.8
20/10/2009 16:00:00,4846.2
21/10/2009 16:00:00,4838.6
22/10/2009 16:00:00,4812.8
23/10/2009 16:00:00,4859.4
26/10/2009 16:00:00,4830.3
27/10/2009 16:00:00,4753.5
28/10/2009 16:00:00,4685.1
29/10/2009 16:00:00,4574.7
30/10/2009 16:00:00,4643.2
02/11/2009 16:00:00,4540.4
03/11/2009 16:00:00,4531.5
04/11/2009 16:00:00,4540.1
05/11/2009 16:00:00,4508
06/11/2009 16:00:00,4594
09/11/2009 16:00:00,4674.9
10/11/2009 16:00:00,4733.6
11/11/2009 16:00:00,4757
12/11/2009 16:00:00,4747.9
13/11/2009 16:00:00,4706.4
16/11/2009 16:00:00,4755.2
17/11/2009 16:00:00,4729.4
18/11/2009 16:00:00,4739
19/11/2009 16:00:00,4749.2
20/11/2009 16:00:00,4685.8
23/11/2009 16:00:00,4717
24/11/2009 16:00:00,4685
25/11/2009 16:00:00,4722.2
26/11/2009 16:00:00,4708.6
27/11/2009 16:00:00,4572.1
30/11/2009 16:00:00,4701.3
01/12/2009 16:00:00,4719
02/12/2009 16:00:00,4762.4
03/12/2009 16:00:00,4774.6
04/12/2009 16:00:00,4702.2
07/12/2009 16:00:00,4676.5
08/12/2009 16:00:00,4670.6
09/12/2009 16:00:00,4637.9
10/12/2009 16:00:00,4606.7
11/12/2009 16:00:00,4635.2
14/12/2009 16:00:00,4654
15/12/2009 16:00:00,4673.5
16/12/2009 16:00:00,4661.9
17/12/2009 16:00:00,4670.3
18/12/2009 16:00:00,4650.5
21/12/2009 16:00:00,4635.1
22/12/2009 16:00:00,4704.2
23/12/2009 16:00:00,4739.3
24/12/2009 16:00:00,4790.9
29/12/2009 16:00:00,4845.1
30/12/2009 16:00:00,4833.3
31/12/2009 16:00:00,4870.6
04/01/2010 16:00:00,4876.3
05/01/2010 16:00:00,4924.3
06/01/2010 16:00:00,4921.4
07/01/2010 16:00:00,4899.4
08/01/2010 16:00:00,4912.1
11/01/2010 16:00:00,4950.7
12/01/2010 16:00:00,4899.5
13/01/2010 16:00:00,4868.1
14/01/2010 16:00:00,4898
15/01/2010 16:00:00,4899.6
18/01/2010 16:00:00,4911.1
19/01/2010 16:00:00,4861.2
20/01/2010 16:00:00,4868.2
21/01/2010 16:00:00,4827.2
22/01/2010 16:00:00,4750.6
25/01/2010 16:00:00,4717.9
27/01/2010 16:00:00,4644.6
28/01/2010 16:00:00,4673.3
29/01/2010 16:00:00,4569.6
01/02/2010 16:00:00,4524.1
02/02/2010 16:00:00,4605.3
03/02/2010 16:00:00,4647.9
04/02/2010 16:00:00,4621.6
05/02/2010 16:00:00,4514.1
08/02/2010 16:00:00,4521.4
09/02/2010 16:00:00,4505.1
10/02/2010 16:00:00,4513.4
11/02/2010 16:00:00,4554.3
12/02/2010 16:00:00,4562.1
15/02/2010 16:00:00,4545.5
16/02/2010 16:00:00,4567.8
17/02/2010 16:00:00,4667.9
18/02/2010 16:00:00,4654.9
19/02/2010 16:00:00,4635.1
22/02/2010 16:00:00,4717.5
23/02/2010 16:00:00,4718.3
24/02/2010 16:00:00,4648.5
25/02/2010 16:00:00,4594.1
26/02/2010 16:00:00,4637.7
01/03/2010 16:00:00,4686.5
02/03/2010 16:00:00,4701.9
03/03/2010 16:00:00,4735.7
04/03/2010 16:00:00,4750.5
05/03/2010 16:00:00,4767.2
08/03/2010 16:00:00,4807.9
09/03/2010 16:00:00,4820.1
10/03/2010 16:00:00,4820
11/03/2010 16:00:00,4814.2
12/03/2010 16:00:00,4818.1
15/03/2010 16:00:00,4784.1
16/03/2010 16:00:00,4797.2
17/03/2010 16:00:00,4853.2
18/03/2010 16:00:00,4863.1
19/03/2010 16:00:00,4872.2
22/03/2010 16:00:00,4830.2
23/03/2010 16:00:00,4874.8
24/03/2010 16:00:00,4891.5
25/03/2010 16:00:00,4885.4
26/03/2010 16:00:00,4896.9
29/03/2010 16:00:00,4897.3
30/03/2010 16:00:00,4916.8
31/03/2010 16:00:00,4875.5
01/04/2010 16:00:00,4907.7
06/04/2010 16:00:00,4953.7
07/04/2010 16:00:00,4960.9
08/04/2010 16:00:00,4937.9
09/04/2010 16:00:00,4948.1
12/04/2010 16:00:00,4984.3
13/04/2010 16:00:00,4951.6
14/04/2010 16:00:00,4994.7
15/04/2010 16:00:00,5007
16/04/2010 16:00:00,4984.7
19/04/2010 16:00:00,4915.1
20/04/2010 16:00:00,4925.8
21/04/2010 16:00:00,4954.3
22/04/2010 16:00:00,4907.4
23/04/2010 16:00:00,4881.5
27/04/2010 16:00:00,4880
28/04/2010 16:00:00,4822.8
29/04/2010 16:00:00,4785.6
30/04/2010 16:00:00,4807.4
03/05/2010 16:00:00,4785.5
04/05/2010 16:00:00,4737.1
05/05/2010 16:00:00,4674
06/05/2010 16:00:00,4573.2
07/05/2010 16:00:00,4480.7
10/05/2010 16:00:00,4599.8
11/05/2010 16:00:00,4548
12/05/2010 16:00:00,4573
13/05/2010 16:00:00,4652.8
14/05/2010 16:00:00,4611.1
17/05/2010 16:00:00,4467.2
18/05/2010 16:00:00,4470.7
19/05/2010 16:00:00,4387.1
20/05/2010 16:00:00,4316.5
21/05/2010 16:00:00,4305.4
24/05/2010 16:00:00,4395.4
25/05/2010 16:00:00,4265.3
26/05/2010 16:00:00,4307.2
27/05/2010 16:00:00,4379.2
28/05/2010 16:00:00,4457.5
31/05/2010 16:00:00,4429.7
01/06/2010 16:00:00,4413.1
02/06/2010 16:00:00,4381
03/06/2010 16:00:00,4486
04/06/2010 16:00:00,4449.4
07/06/2010 16:00:00,4325.9
08/06/2010 16:00:00,4381.2
09/06/2010 16:00:00,4385.3
10/06/2010 16:00:00,4435.3
11/06/2010 16:00:00,4505.5
15/06/2010 16:00:00,4505
16/06/2010 16:00:00,4559
17/06/2010 16:00:00,4527.3
18/06/2010 16:00:00,4551.9
21/06/2010 16:00:00,4612.6
22/06/2010 16:00:00,4558.3
23/06/2010 16:00:00,4486.1
24/06/2010 16:00:00,4479.7
25/06/2010 16:00:00,4413
28/06/2010 16:00:00,4384.5
29/06/2010 16:00:00,4345.7
30/06/2010 16:00:00,4301.5
01/07/2010 16:00:00,4237.5
02/07/2010 16:00:00,4238.7
05/07/2010 16:00:00,4222.1
06/07/2010 16:00:00,4276.1
07/07/2010 16:00:00,4254.6
08/07/2010 16:00:00,4356.7
09/07/2010 16:00:00,4396.3
12/07/2010 16:00:00,4409.9
13/07/2010 16:00:00,4380.3
14/07/2010 16:00:00,4462.4
15/07/2010 16:00:00,4442.6
16/07/2010 16:00:00,4422.7
19/07/2010 16:00:00,4358.3
20/07/2010 16:00:00,4403.6
21/07/2010 16:00:00,4412.7
22/07/2010 16:00:00,4374.7
23/07/2010 16:00:00,4458.4
26/07/2010 16:00:00,4486.1
27/07/2010 16:00:00,4497.4
28/07/2010 16:00:00,4529.9
30/07/2010 16:00:00,4493.5
02/08/2010 16:00:00,4541.6
03/08/2010 16:00:00,4571.6
04/08/2010 16:00:00,4542.1
05/08/2010 16:00:00,4566.5
06/08/2010 16:00:00,4566.1
09/08/2010 16:00:00,4594.9
10/08/2010 16:00:00,4540.7
11/08/2010 16:00:00,4455.5
12/08/2010 16:00:00,4400.9
13/08/2010 16:00:00,4459.6
16/08/2010 16:00:00,4438.5
17/08/2010 16:00:00,4477
18/08/2010 16:00:00,4474.9
19/08/2010 16:00:00,4479
20/08/2010 16:00:00,4430.9
23/08/2010 16:00:00,4429
24/08/2010 16:00:00,4381.3
25/08/2010 16:00:00,4320.1
26/08/2010 16:00:00,4356
27/08/2010 16:00:00,4370.1
30/08/2010 16:00:00,4452.7
31/08/2010 16:00:00,4404.2
01/09/2010 16:00:00,4495.7
02/09/2010 16:00:00,4532.7
03/09/2010 16:00:00,4541.2
06/09/2010 16:00:00,4575.5
07/09/2010 16:00:00,4573.2
08/09/2010 16:00:00,4537.2
09/09/2010 16:00:00,4582.2
10/09/2010 16:00:00,4560.3
13/09/2010 16:00:00,4614.9
14/09/2010 16:00:00,4626.5
15/09/2010 16:00:00,4661.5
16/09/2010 16:00:00,4605.3
17/09/2010 16:00:00,4638.9
20/09/2010 16:00:00,4631.3
21/09/2010 16:00:00,4617.5
22/09/2010 16:00:00,4625.2
23/09/2010 16:00:00,4633.6
24/09/2010 16:00:00,4601.9
27/09/2010 16:00:00,4675.4
28/09/2010 16:00:00,4669.8
29/09/2010 16:00:00,4645
30/09/2010 16:00:00,4582.9
01/10/2010 16:00:00,4579.2
04/10/2010 16:00:00,4625.3
05/10/2010 16:00:00,4606.9
06/10/2010 16:00:00,4686.8
07/10/2010 16:00:00,4691.3
08/10/2010 16:00:00,4681.4
11/10/2010 16:00:00,4697.5
12/10/2010 16:00:00,4618.2
13/10/2010 16:00:00,4619.9
14/10/2010 16:00:00,4699.1
15/10/2010 16:00:00,4689
18/10/2010 16:00:00,4651.9
19/10/2010 16:00:00,4655.7
20/10/2010 16:00:00,4624.9
21/10/2010 16:00:00,4622.9
22/10/2010 16:00:00,4648.2
25/10/2010 16:00:00,4710
26/10/2010 16:00:00,4687.8
27/10/2010 16:00:00,4648.1
28/10/2010 16:00:00,4684.9
29/10/2010 16:00:00,4661.6
01/11/2010 16:00:00,4698.5
02/11/2010 16:00:00,4701.4
03/11/2010 16:00:00,4722.6
04/11/2010 16:00:00,4745.3
05/11/2010 16:00:00,4800.6
08/11/2010 16:00:00,4778.4
09/11/2010 16:00:00,4740.7
10/11/2010 16:00:00,4699.8
11/11/2010 16:00:00,4728.6
12/11/2010 16:00:00,4692.7
15/11/2010 16:00:00,4688
16/11/2010 16:00:00,4700.3
17/11/2010 16:00:00,4624.3
18/11/2010 16:00:00,4640.2
19/11/2010 16:00:00,4629.2
22/11/2010 16:00:00,4643.5
23/11/2010 16:00:00,4589.1
24/11/2010 16:00:00,4584.7
25/11/2010 16:00:00,4593.4
26/11/2010 16:00:00,4598.3
29/11/2010 16:00:00,4618.5
30/11/2010 16:00:00,4584.4
01/12/2010 16:00:00,4586.6
02/12/2010 16:00:00,4676.2
03/12/2010 16:00:00,4694.2
06/12/2010 16:00:00,4688.6
07/12/2010 16:00:00,4726.8
08/12/2010 16:00:00,4699.9
09/12/2010 16:00:00,4741.3
10/12/2010 16:00:00,4745.9
